video_path,label,split
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4327.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\498.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3021.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\205.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1056.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4059.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4319.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1893.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4302.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\782.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2241.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4357.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1236.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3658.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4123.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\769.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4217.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3501.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2886.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1753.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3852.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3042.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4165.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2013.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3690.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\616.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3313.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1711.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3920.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1113.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\882.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\269.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\418.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3629.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1339.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1697.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3657.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1834.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1674.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1997.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2605.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3992.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1826.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\604.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\955.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4341.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1293.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2597.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2100.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1504.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1861.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1594.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\459.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2815.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1341.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2041.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1347.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1900.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\62.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\655.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2651.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2944.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\587.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\651.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2468.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\606.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2949.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1694.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2955.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1353.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2870.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\233.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\763.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4317.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2252.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1898.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2941.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3746.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3558.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2906.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3304.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3652.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2958.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2288.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3632.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\279.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3416.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\954.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2687.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2227.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2971.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2568.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1283.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3676.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3216.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3207.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4240.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3757.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\449.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1727.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\257.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2075.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\740.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3428.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\908.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1596.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\836.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\779.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\68.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3264.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\502.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2741.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3723.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1363.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1548.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2174.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1885.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\933.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1222.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2396.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2671.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2561.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\824.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\129.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1593.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1573.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\973.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2737.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4172.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2717.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4266.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3914.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2756.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\270.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2362.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4241.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\813.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1456.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4299.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\102.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1700.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\886.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3100.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1331.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3480.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\828.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1720.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\858.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\110.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\801.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1145.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1606.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1055.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3864.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4182.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\660.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1572.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4281.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2599.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3656.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1907.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\39.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\495.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2831.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2821.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\922.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4300.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2390.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2890.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1517.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1186.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3553.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4093.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4199.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4356.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1278.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3957.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3601.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1343.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\231.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2145.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2347.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\991.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2924.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\852.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2171.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1200.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1531.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3063.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4054.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2673.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1344.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1759.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\299.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1979.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2193.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3298.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1499.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\226.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2638.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4124.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2747.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4260.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\321.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1776.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3682.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2515.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2617.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1695.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\405.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2188.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4355.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2576.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3531.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1803.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3930.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2543.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1345.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2901.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3888.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3709.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4061.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3734.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3259.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1791.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1013.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\155.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\790.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1904.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\280.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2898.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1984.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3008.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1526.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2447.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3145.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3515.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\398.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2707.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1557.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\281.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2809.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3057.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2961.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1565.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3023.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1162.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1416.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3622.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\4163.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2538.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\316.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3548.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3795.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\620.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\1963.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\3527.mp4,1,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\1_fake\2037.mp4,1,train
